Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,competition_tier
2020-01-25,18:30 (09:30),La Liga,Matchweek 21,Sat,Home,L,1,2,Villarreal,1,11,5,45.5,0.09,0.2,18.9,0,0,0,0.9,0.9,0.09,0.1,0.1,6,2,4,66.7,0,1.1,-0.9,0,0,0,0,6,13,46.2,21,5,38.1,33.8,10,50.0,35.6,14,0,0.0,1,10.0,383,505,75.8,6628,2758,191,213,89.7,148,187,79.1,38,82,46.3,1,0.9,0.7,9,24,7,1,40,505,442,59,14,2,1,20,25,7,4,1,0,383,4,7,21,16,2,0,1,2,0,2,2,0,0,0,0,0,13,8,3,10,0,5,11,45.5,6,4,2,2,3,16,14,0,54.0,593,48,152,323,125,17,593,11,7,63.6,4,36.4,378,1694,790,12,12,3,21,12,378,40,2,0,0,10,11,4,20,3,8,0,0,0,54,23,16,59.0,1
2020-02-02,18:30 (09:30),La Liga,Matchweek 22,Sun,Away,D,1,1,Sevilla,1,4,3,75.0,0.25,0.33,18.5,0,0,0,0.7,0.7,0.18,0.3,0.3,3,1,2,100.0,0,1.2,0.2,1,1,0,0,14,30,46.7,17,0,88.2,53.6,15,100.0,60.8,29,1,3.4,0,10.0,159,274,58.0,3181,1800,75,105,71.4,46,63,73.0,31,74,41.9,0,0.4,0.2,2,12,1,0,14,274,223,49,15,0,2,9,16,1,1,0,0,159,2,9,7,4,1,1,0,1,0,2,0,1,0,0,1,0,9,4,3,5,1,4,13,30.8,9,6,3,3,19,28,27,0,27.0,372,64,144,165,67,7,372,9,3,33.3,6,66.7,169,723,318,8,5,2,17,6,156,12,1,0,0,12,12,2,9,19,4,0,1,0,45,24,19,55.8,1
2020-02-07,21:00 (12:00),La Liga,Matchweek 23,Fri,Home,W,2,1,Eibar,2,9,5,55.6,0.22,0.4,17.0,0,0,0,1.3,1.3,0.14,0.7,0.7,1,1,0,0.0,0,0.2,-0.8,0,0,0,0,5,18,27.8,19,1,68.4,44.0,7,71.4,50.6,16,0,0.0,1,22.0,210,327,64.2,3811,1905,94,123,76.4,72,112,64.3,30,64,46.9,2,1.2,0.7,8,20,7,2,29,327,276,49,14,0,1,9,23,3,0,2,0,210,2,2,14,11,1,1,1,0,0,3,3,0,0,0,0,0,10,5,7,3,0,3,16,18.8,13,7,2,5,6,16,31,0,39.0,438,50,185,169,93,15,438,16,8,50.0,8,50.0,212,1073,463,12,7,4,15,9,207,29,3,0,0,16,9,2,9,6,5,0,0,0,53,27,25,51.9,1
2020-02-15,13:00 (04:00),La Liga,Matchweek 24,Sat,Away,L,0,1,Mallorca,0,10,0,0.0,0.0,,15.0,0,0,0,0.9,0.9,0.09,-0.9,-0.9,6,1,4,83.3,0,3.0,2.0,1,0,1,0,9,21,42.9,24,3,45.8,39.8,10,100.0,57.5,14,0,0.0,0,7.0,298,431,69.1,5438,2143,141,165,85.5,115,158,72.8,37,86,43.0,0,0.9,0.6,10,26,4,0,34,431,369,60,16,1,1,18,27,5,2,1,0,298,2,5,18,13,4,0,1,0,0,0,0,0,0,0,0,0,16,10,5,10,1,7,13,53.8,6,9,1,8,9,25,23,0,53.0,539,48,144,264,134,12,539,12,5,41.7,7,58.3,250,1209,533,9,11,4,15,5,294,34,2,0,0,15,14,2,18,9,10,0,1,0,55,34,23,59.6,1
2020-02-23,14:00 (05:00),La Liga,Matchweek 25,Sun,Home,W,2,1,Athletic Club,2,3,3,100.0,0.33,0.33,12.7,0,1,1,1.8,1.0,0.34,0.2,0.0,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,13,27,48.1,24,7,66.7,45.5,12,91.7,58.0,20,1,5.0,0,12.3,247,348,71.0,5044,2470,97,120,80.8,106,135,78.5,37,76,48.7,1,0.4,0.9,2,15,4,1,13,348,304,42,13,0,5,11,14,1,0,0,0,247,2,3,8,1,2,2,0,3,0,4,0,1,1,0,2,0,13,10,7,5,1,5,15,33.3,10,8,4,4,8,21,17,0,44.0,431,57,161,194,82,6,430,7,7,100.0,0,0.0,219,1371,686,15,9,0,16,6,245,13,4,0,0,17,12,2,11,8,10,1,0,0,45,25,21,54.3,1
2020-02-29,18:30 (09:30),La Liga,Matchweek 26,Sat,Away,D,1,1,Leganés,1,8,4,50.0,0.13,0.25,19.4,0,0,0,0.9,0.9,0.11,0.1,0.1,6,1,5,83.3,0,0.5,-0.5,0,0,0,0,5,28,17.9,23,2,73.9,52.9,11,100.0,64.0,18,1,5.6,2,20.0,166,328,50.6,2920,1529,74,113,65.5,55,98,56.1,25,86,29.1,0,0.5,0.4,6,13,7,3,18,328,263,65,20,0,3,14,28,4,2,0,0,166,0,12,13,7,4,0,1,1,0,1,1,0,0,0,0,0,23,13,8,15,0,15,24,62.5,9,10,6,4,4,27,30,0,45.0,451,62,181,183,89,11,451,8,2,25.0,6,75.0,183,782,340,8,9,1,10,5,165,18,3,0,0,18,15,0,14,4,13,0,0,0,40,28,29,49.1,1
2020-03-06,21:00 (12:00),La Liga,Matchweek 27,Fri,Home,D,1,1,Valencia,1,13,2,15.4,0.08,0.5,16.9,1,0,0,1.0,1.0,0.08,0.0,0.0,2,1,1,50.0,0,0.9,-0.1,0,0,0,0,8,19,42.1,23,1,60.9,39.7,5,100.0,64.0,11,1,9.1,0,12.0,363,476,76.3,6649,2816,162,193,83.9,133,156,85.3,54,97,55.7,1,0.8,0.6,9,34,11,5,39,476,430,45,12,2,3,26,23,3,1,1,0,363,1,10,24,18,2,1,2,1,0,2,1,1,0,0,0,0,8,4,4,4,0,4,12,33.3,8,4,0,4,17,25,16,1,44.0,571,45,143,289,143,22,571,17,10,58.8,7,41.2,379,1627,745,17,14,3,13,10,358,37,5,0,0,9,8,1,26,17,4,0,0,0,54,22,9,71.0,1
2020-06-13,14:00 (05:00),La Liga,Matchweek 28,Sat,Away,L,0,2,Espanyol,0,1,0,0.0,0.0,,8.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1,9,2,7,77.8,0,2.5,0.5,0,0,0,0,10,30,33.3,23,1,87.0,55.5,10,100.0,66.1,15,1,6.7,0,10.8,182,281,64.8,3227,1616,88,104,84.6,59,82,72.0,24,69,34.8,0,0.1,0.2,1,12,1,0,11,281,223,58,18,0,2,9,26,1,0,0,0,182,0,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,13,6,7,6,0,5,16,31.3,11,9,3,6,8,21,19,1,32.0,370,60,144,182,47,5,370,12,4,33.3,8,66.7,166,696,310,5,3,0,11,8,179,11,3,1,0,19,15,0,9,8,6,0,0,0,37,22,22,50.0,1
2020-06-18,19:30 (10:30),La Liga,Matchweek 29,Thu,Home,W,2,0,Real Sociedad,2,15,7,46.7,0.13,0.29,15.4,1,0,0,1.5,1.5,0.1,0.5,0.5,1,0,1,100.0,1,0.6,0.6,0,0,0,0,10,21,47.6,14,0,100.0,64.1,7,100.0,75.6,15,1,6.7,0,5.0,172,266,64.7,3762,2235,71,96,74.0,70,96,72.9,30,60,50.0,1,0.7,0.5,11,16,7,3,27,266,219,45,13,0,0,15,19,5,0,4,0,172,2,6,28,15,6,1,2,3,1,3,2,0,0,1,0,0,22,15,6,12,4,7,17,41.2,10,14,3,11,9,31,12,0,35.0,376,33,119,138,126,26,376,13,3,23.1,10,76.9,177,957,399,11,3,7,10,7,170,25,3,1,1,21,11,2,15,9,15,0,0,0,39,28,12,70.0,1
2020-06-21,14:00 (05:00),La Liga,Matchweek 30,Sun,Away,L,0,6,Celta Vigo,0,4,2,50.0,0.0,0.0,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,10,6,4,60.0,0,4.9,-1.1,2,2,0,0,10,17,58.8,16,0,81.3,49.3,4,100.0,66.5,14,0,0.0,0,5.0,166,241,68.9,3378,1678,66,82,80.5,64,84,76.2,28,55,50.9,0,0.2,0.1,4,14,3,1,17,241,196,44,15,0,1,17,14,4,1,3,0,166,1,4,8,7,0,1,0,0,0,0,0,0,0,0,0,0,22,15,11,9,2,11,23,47.8,12,6,2,4,10,32,19,0,28.0,340,48,137,138,69,4,340,14,7,50.0,7,50.0,175,751,290,6,2,0,16,6,160,17,1,1,0,10,12,1,17,10,15,0,2,0,43,11,15,42.3,1
2020-06-24,19:30 (10:30),La Liga,Matchweek 31,Wed,Home,L,0,1,Osasuna,0,5,0,0.0,0.0,,13.1,0,0,0,0.9,0.9,0.19,-0.9,-0.9,1,1,0,0.0,0,0.6,-0.4,0,0,0,0,5,28,17.9,34,4,64.7,41.6,7,85.7,53.1,14,0,0.0,1,23.5,282,459,61.4,5033,2203,124,169,73.4,105,148,70.9,35,94,37.2,0,0.9,0.9,4,23,6,3,22,459,384,74,16,0,3,14,42,7,1,3,0,282,1,16,10,8,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,4,1,1,11,9.1,10,8,2,6,14,21,20,0,53.0,558,51,189,240,131,16,558,9,3,33.3,6,66.7,275,1091,512,10,8,0,19,12,281,22,2,0,0,12,14,1,14,14,3,0,0,0,38,47,27,63.5,1
2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Away,L,1,2,Atlético Madrid,1,5,1,20.0,0.0,0.0,24.2,2,1,1,1.0,0.3,0.07,0.0,-0.3,4,2,2,75.0,0,1.4,-0.6,1,1,0,0,14,32,43.8,24,2,83.3,49.1,12,100.0,59.6,12,0,0.0,3,26.7,192,296,64.9,3900,1815,81,102,79.4,67,87,77.0,35,78,44.9,0,0.3,0.2,3,21,2,0,22,296,250,46,12,0,3,10,18,1,0,1,0,192,0,9,11,6,2,1,1,1,0,1,0,0,0,1,0,0,15,11,9,5,1,5,13,38.5,8,9,3,6,10,25,20,0,31.0,392,51,155,179,64,7,391,12,6,50.0,6,50.0,213,1105,517,10,2,2,13,8,190,22,2,0,0,14,10,0,10,10,11,0,1,0,44,18,27,40.0,1
2020-07-01,19:30 (10:30),La Liga,Matchweek 33,Wed,Home,L,0,2,Granada,0,11,5,45.5,0.0,0.0,17.7,1,0,0,1.1,1.1,0.1,-1.1,-1.1,4,2,2,50.0,0,1.8,-0.2,0,0,0,0,4,16,25.0,18,1,55.6,42.5,7,85.7,61.4,6,0,0.0,0,12.0,315,444,70.9,5640,2273,152,184,82.6,123,158,77.8,36,84,42.9,0,1.1,1.1,9,26,5,1,39,444,378,66,17,1,4,25,33,6,5,0,0,315,0,7,19,12,3,0,1,3,0,0,0,0,0,0,0,0,16,13,5,8,3,4,8,50.0,4,17,2,15,13,29,12,0,55.0,553,36,141,263,155,11,553,18,9,50.0,9,50.0,307,1571,755,17,13,1,16,10,313,39,3,0,0,18,15,0,25,13,13,0,0,0,46,28,19,59.6,1
2020-07-04,19:30 (10:30),La Liga,Matchweek 34,Sat,Away,L,0,1,Valladolid,0,7,0,0.0,0.0,,22.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,7,18,38.9,16,2,68.8,46.7,7,100.0,75.1,10,1,10.0,0,10.3,285,417,68.3,5263,2030,120,158,75.9,130,159,81.8,28,76,36.8,0,0.3,0.4,5,23,2,1,21,417,358,57,15,0,1,15,30,3,0,3,0,285,2,10,9,5,2,1,1,0,0,0,0,0,0,0,0,0,8,7,6,2,0,5,13,38.5,8,12,1,11,5,13,13,0,48.0,495,35,136,276,86,11,495,20,10,50.0,10,50.0,242,1198,574,10,5,2,10,5,284,21,2,0,0,17,12,2,15,5,7,0,0,0,37,29,27,51.8,1
2020-07-10,22:00 (13:00),La Liga,Matchweek 35,Fri,Away,L,0,2,Real Madrid,0,10,4,40.0,0.0,0.0,15.5,0,0,0,1.2,1.2,0.13,-1.2,-1.2,8,2,6,87.5,0,2.6,0.6,1,1,0,0,10,21,47.6,20,0,70.0,49.3,8,87.5,62.5,9,0,0.0,0,4.7,241,328,73.5,4470,2047,114,139,82.0,89,107,83.2,31,59,52.5,0,1.2,0.7,9,19,2,0,18,328,282,46,9,1,1,9,24,2,2,0,0,241,0,7,17,10,2,3,1,1,0,0,0,0,0,0,0,0,12,7,1,8,3,8,30,26.7,22,8,4,4,9,21,17,0,30.0,417,61,154,205,67,11,417,11,8,72.7,3,27.3,224,1144,500,13,8,4,14,6,239,18,1,0,0,17,5,0,9,9,7,0,1,0,41,16,6,72.7,1
2020-07-13,19:30 (10:30),La Liga,Matchweek 36,Mon,Home,D,0,0,Getafe,0,3,1,33.3,0.0,0.0,12.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,4,0,4,100.0,1,0.3,0.3,0,0,0,0,16,31,51.6,25,0,92.0,57.6,8,100.0,65.6,17,0,0.0,3,24.0,183,334,54.8,3724,2357,89,122,73.0,51,103,49.5,33,75,44.0,0,0.1,0.1,2,17,1,0,25,334,263,64,18,1,3,15,35,2,0,2,0,183,7,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,13,6,8,3,2,5,11,45.5,6,15,3,12,9,22,24,0,47.0,443,51,173,198,74,9,443,5,2,40.0,3,60.0,144,747,303,6,4,3,18,25,179,25,4,0,0,26,13,7,15,9,6,0,0,0,61,37,21,63.8,1
2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,1,Betis,2,8,4,50.0,0.25,0.5,10.4,0,0,0,1.8,1.8,0.23,0.2,0.2,7,1,6,85.7,0,2.4,1.4,0,0,0,0,11,24,45.8,19,2,89.5,60.6,9,77.8,58.4,17,0,0.0,0,,167,253,66.0,3646,1837,77,93,82.8,54,73,74.0,32,72,44.4,2,1.8,1.0,8,14,5,2,16,253,202,48,16,1,2,13,16,5,3,2,0,167,3,5,16,13,2,0,0,1,0,4,2,1,0,0,1,0,13,7,8,5,0,8,15,53.3,7,9,3,6,3,16,24,0,28.0,338,67,149,122,72,13,338,11,4,36.4,7,63.6,151,856,455,11,5,3,6,5,164,15,4,1,0,18,14,3,13,3,7,0,0,0,29,20,21,48.8,1
2020-07-19,17:00 (08:00),La Liga,Matchweek 38,Sun,Home,L,0,5,Barcelona,0,8,0,0.0,0.0,,22.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,8,5,3,37.5,0,4.5,-0.5,0,0,0,0,7,21,33.3,23,3,65.2,45.2,7,85.7,63.7,5,0,0.0,0,12.8,290,369,78.6,5139,2079,140,163,85.9,108,116,93.1,30,61,49.2,0,0.2,0.5,4,12,3,1,19,369,322,45,17,0,5,10,13,2,1,1,0,290,2,13,13,8,1,2,1,1,0,0,0,0,0,0,0,0,10,6,5,5,0,6,19,31.6,13,8,0,8,15,25,6,0,32.0,449,47,146,227,78,16,449,18,9,50.0,9,50.0,287,1166,503,8,4,3,12,6,288,19,0,0,0,17,14,2,10,15,6,0,0,0,47,5,8,38.5,1
