Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,competition_tier
2020-12-12,15:30 (06:30),Bundesliga,Matchweek 11,Sat,Home,L,0,1,Köln,0,15,4,26.7,0.0,0.0,16.6,0.0,0,0,1.7,1.7,0.11,-1.7,-1.7,6,1,5,83.3,0,1.1,0.1,0,0,0,0,0.0,7.0,0.0,29.0,10.0,13.8,24.9,4.0,75.0,53.5,15.0,1.0,6.7,2.0,20.2,472.0,597.0,79.1,8812.0,3364.0,177.0,214.0,82.7,232.0,271.0,85.6,58.0,90.0,64.4,0,1.6,1.8,14.0,44.0,6.0,2.0,57.0,597.0,537.0,58.0,13.0,1.0,4.0,27,34.0,5.0,3.0,2.0,0.0,472.0,2.0,11.0,29.0,22.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7,3.0,4.0,2.0,7.0,12.0,58.3,5.0,6.0,1.0,5.0,12,21,14.0,0.0,60.0,687.0,44.0,161.0,362.0,169.0,23.0,687.0,12.0,10.0,83.3,2.0,16.7,457.0,2236.0,1287.0,19.0,8.0,3.0,19.0,6.0,472.0,57.0,4,0,0,15,10,2,27,12,7,0.0,0.0,0,48.0,13.0,12.0,52.0,1
2020-12-15,20:30 (11:30),Bundesliga,Matchweek 12,Tue,Away,D,0,0,Hertha BSC,0,5,0,0.0,0.0,,15.4,0.0,0,0,0.8,0.8,0.15,-0.8,-0.8,0,0,0,,1,0.0,0.0,0,0,0,0,2.0,13.0,15.4,22.0,3.0,40.9,34.3,11.0,36.4,33.5,15.0,0.0,0.0,0.0,,235.0,355.0,66.2,4243.0,1744.0,109.0,141.0,77.3,95.0,130.0,73.1,28.0,72.0,38.9,0,0.7,0.8,4.0,16.0,4.0,1.0,27.0,355.0,296.0,59.0,17.0,0.0,1.0,16,26.0,4.0,1.0,3.0,0.0,235.0,0.0,8.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8,8.0,7.0,2.0,10.0,23.0,43.5,13.0,2.0,1.0,1.0,25,42,24.0,0.0,36.0,464.0,64.0,160.0,211.0,98.0,9.0,464.0,10.0,8.0,80.0,2.0,20.0,224.0,996.0,453.0,6.0,7.0,2.0,19.0,4.0,235.0,27.0,1,0,0,11,16,0,16,25,8,0.0,0.0,0,45.0,8.0,9.0,47.1,1
2020-12-19,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,L,0,1,Werder Bremen,0,8,1,12.5,0.0,0.0,19.0,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,7,1,6,85.7,0,2.0,1.0,0,0,0,0,4.0,12.0,33.3,32.0,14.0,28.1,29.6,6.0,50.0,43.7,16.0,0.0,0.0,1.0,31.0,374.0,476.0,78.6,6836.0,2744.0,161.0,192.0,83.9,163.0,196.0,83.2,45.0,74.0,60.8,0,0.3,1.0,4.0,17.0,8.0,6.0,24.0,476.0,434.0,42.0,10.0,0.0,1.0,21,22.0,2.0,0.0,2.0,0.0,374.0,0.0,7.0,9.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6,8.0,7.0,1.0,7.0,15.0,46.7,8.0,15.0,3.0,12.0,22,38,22.0,0.0,44.0,593.0,63.0,220.0,256.0,119.0,13.0,593.0,11.0,7.0,63.6,4.0,36.4,382.0,1503.0,799.0,13.0,12.0,1.0,14.0,13.0,372.0,24.0,2,0,0,15,10,0,21,22,6,0.0,0.0,0,45.0,14.0,12.0,53.8,1
2021-01-03,18:00 (09:00),Bundesliga,Matchweek 14,Sun,Away,L,2,5,Bayern Munich,2,12,7,58.3,0.17,0.29,20.1,1.0,0,0,1.3,1.3,0.11,0.7,0.7,11,5,6,63.6,0,5.4,0.4,1,1,0,0,0.0,5.0,0.0,18.0,8.0,27.8,29.7,5.0,0.0,14.4,22.0,2.0,9.1,2.0,9.3,217.0,299.0,72.6,4059.0,2136.0,100.0,131.0,76.3,84.0,109.0,77.1,30.0,50.0,60.0,2,1.2,1.7,10.0,21.0,2.0,1.0,20.0,299.0,254.0,44.0,11.0,1.0,3.0,6,20.0,2.0,1.0,1.0,0.0,217.0,1.0,3.0,24.0,19.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,15.0,12,11.0,4.0,0.0,10.0,24.0,41.7,14.0,11.0,4.0,7.0,20,35,29.0,0.0,28.0,417.0,81.0,206.0,152.0,67.0,11.0,417.0,11.0,5.0,45.5,6.0,54.5,226.0,1110.0,672.0,9.0,7.0,3.0,14.0,12.0,217.0,20.0,1,0,0,9,11,1,6,20,12,0.0,1.0,0,52.0,12.0,5.0,70.6,1
2021-01-09,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,L,0,2,Eint Frankfurt,0,9,1,11.1,0.0,0.0,20.1,0.0,0,0,0.8,0.8,0.09,-0.8,-0.8,7,2,5,100.0,0,2.3,0.3,2,2,0,0,3.0,10.0,30.0,19.0,5.0,42.1,36.4,4.0,50.0,39.8,21.0,2.0,9.5,2.0,18.3,230.0,368.0,62.5,4115.0,1951.0,101.0,134.0,75.4,86.0,128.0,67.2,34.0,77.0,44.2,0,0.8,0.7,9.0,15.0,5.0,1.0,29.0,368.0,315.0,52.0,17.0,0.0,3.0,17,25.0,3.0,3.0,0.0,0.0,230.0,1.0,7.0,18.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8,6.0,4.0,2.0,5.0,15.0,33.3,10.0,13.0,3.0,10.0,15,27,30.0,0.0,41.0,500.0,62.0,173.0,203.0,130.0,14.0,500.0,18.0,6.0,33.3,12.0,66.7,222.0,1088.0,453.0,5.0,10.0,1.0,14.0,10.0,229.0,29.0,2,0,0,17,13,1,17,15,8,0.0,2.0,0,53.0,14.0,18.0,43.8,1
2021-01-16,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1,1,Dortmund,1,9,3,33.3,0.11,0.33,16.6,0.0,0,0,0.6,0.6,0.06,0.4,0.4,7,1,6,85.7,0,1.5,0.5,1,0,0,1,9.0,23.0,39.1,27.0,5.0,55.6,40.3,14.0,57.1,46.8,15.0,0.0,0.0,2.0,16.2,193.0,296.0,65.2,3480.0,1727.0,90.0,112.0,80.4,78.0,105.0,74.3,18.0,53.0,34.0,1,0.4,0.3,6.0,11.0,2.0,1.0,20.0,296.0,245.0,51.0,14.0,0.0,2.0,12,19.0,2.0,0.0,2.0,0.0,193.0,0.0,6.0,16.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,10,8.0,5.0,2.0,4.0,21.0,19.0,17.0,16.0,3.0,13.0,21,36,21.0,0.0,28.0,414.0,72.0,193.0,153.0,76.0,13.0,414.0,13.0,9.0,69.2,4.0,30.8,159.0,1082.0,493.0,10.0,12.0,1.0,18.0,10.0,193.0,20.0,2,0,0,19,9,0,12,21,10,0.0,1.0,0,52.0,8.0,18.0,30.8,1
2021-01-19,20:30 (11:30),Bundesliga,Matchweek 17,Tue,Home,L,0,2,Wolfsburg,0,8,0,0.0,0.0,,19.5,0.0,0,0,0.7,0.7,0.08,-0.7,-0.7,2,2,0,0.0,0,1.5,-0.5,0,0,0,0,5.0,14.0,35.7,21.0,5.0,52.4,39.0,8.0,37.5,34.6,10.0,1.0,10.0,1.0,15.0,194.0,344.0,56.4,3449.0,1847.0,83.0,118.0,70.3,74.0,114.0,64.9,27.0,73.0,37.0,0,0.5,0.5,5.0,18.0,4.0,2.0,14.0,344.0,280.0,60.0,18.0,0.0,1.0,13,29.0,2.0,1.0,1.0,0.0,194.0,4.0,17.0,16.0,7.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12,6.0,9.0,1.0,9.0,17.0,52.9,8.0,10.0,1.0,9.0,4,20,19.0,1.0,38.0,432.0,45.0,150.0,195.0,92.0,8.0,432.0,14.0,6.0,42.9,8.0,57.1,210.0,829.0,371.0,6.0,6.0,1.0,14.0,5.0,193.0,14.0,1,0,0,17,15,4,13,4,12,0.0,0.0,0,50.0,23.0,29.0,44.2,1
2021-01-23,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,2,RB Leipzig,3,9,4,44.4,0.33,0.75,11.8,0.0,0,0,1.8,1.8,0.2,1.2,1.2,5,2,3,60.0,0,1.8,-0.2,0,0,0,0,5.0,21.0,23.8,27.0,5.0,59.3,47.5,7.0,71.4,54.4,20.0,1.0,5.0,1.0,11.0,182.0,313.0,58.1,3491.0,1683.0,69.0,98.0,70.4,81.0,113.0,71.7,23.0,77.0,29.9,2,1.4,1.5,6.0,14.0,7.0,2.0,23.0,313.0,264.0,47.0,15.0,0.0,1.0,14,19.0,3.0,3.0,0.0,0.0,182.0,2.0,7.0,13.0,8.0,2.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,25.0,17,6.0,13.0,6.0,13.0,25.0,52.0,12.0,11.0,4.0,7.0,10,35,28.0,0.0,32.0,452.0,66.0,181.0,172.0,103.0,16.0,452.0,16.0,9.0,56.3,7.0,43.8,161.0,1074.0,484.0,12.0,10.0,2.0,23.0,12.0,180.0,23.0,2,0,0,13,16,2,14,10,17,0.0,0.0,0,64.0,13.0,26.0,33.3,1
2021-01-29,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,0,2,Stuttgart,0,9,2,22.2,0.0,0.0,22.6,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,3,2,1,33.3,0,0.6,-1.4,0,0,0,0,3.0,11.0,27.3,26.0,10.0,19.2,29.8,8.0,75.0,55.1,12.0,2.0,16.7,0.0,8.3,281.0,412.0,68.2,4612.0,1931.0,130.0,153.0,85.0,107.0,146.0,73.3,25.0,75.0,33.3,0,0.4,1.1,8.0,29.0,10.0,1.0,36.0,412.0,358.0,54.0,12.0,0.0,1.0,26,27.0,4.0,2.0,2.0,0.0,281.0,0.0,8.0,15.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17,10.0,7.0,6.0,8.0,26.0,30.8,18.0,11.0,2.0,9.0,13,36,12.0,0.0,48.0,513.0,47.0,150.0,199.0,170.0,21.0,513.0,16.0,8.0,50.0,8.0,50.0,288.0,1454.0,794.0,14.0,11.0,0.0,18.0,5.0,277.0,35.0,4,0,0,20,9,0,26,13,17,0.0,0.0,0,61.0,17.0,29.0,37.0,1
2021-02-06,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,1,0,Union Berlin,1,9,4,44.4,0.0,0.0,17.1,0.0,1,1,2.0,1.2,0.14,-1.0,-1.2,4,0,4,100.0,1,0.5,0.5,0,0,0,0,6.0,21.0,28.6,32.0,5.0,46.9,39.7,7.0,85.7,58.3,12.0,1.0,8.3,1.0,15.5,262.0,415.0,63.1,5270.0,2397.0,97.0,126.0,77.0,109.0,151.0,72.2,43.0,91.0,47.3,0,1.2,1.0,8.0,25.0,8.0,5.0,23.0,415.0,364.0,50.0,14.0,0.0,3.0,20,25.0,3.0,2.0,1.0,0.0,262.0,1.0,13.0,15.0,10.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,13,6.0,7.0,3.0,4.0,10.0,40.0,6.0,10.0,3.0,7.0,9,25,22.0,0.0,43.0,537.0,61.0,205.0,217.0,117.0,26.0,536.0,11.0,11.0,100.0,0.0,0.0,222.0,954.0,444.0,13.0,5.0,4.0,24.0,9.0,260.0,23.0,2,0,0,12,11,1,20,9,13,1.0,0.0,0,59.0,38.0,31.0,55.1,1
2021-02-13,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Away,D,2,2,Leverkusen,2,19,5,26.3,0.11,0.4,14.7,0.0,0,0,2.6,2.6,0.14,-0.6,-0.6,4,2,2,50.0,0,0.8,-1.2,0,0,0,0,3.0,13.0,23.1,20.0,6.0,30.0,33.2,9.0,77.8,58.4,6.0,0.0,0.0,0.0,16.0,193.0,315.0,61.3,3817.0,1971.0,75.0,107.0,70.1,88.0,126.0,69.8,28.0,68.0,41.2,1,1.5,1.8,13.0,23.0,10.0,3.0,34.0,315.0,271.0,40.0,12.0,1.0,2.0,19,14.0,2.0,1.0,1.0,0.0,193.0,4.0,12.0,29.0,16.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,15,10.0,6.0,6.0,11.0,28.0,39.3,17.0,13.0,2.0,11.0,19,41,7.0,0.0,31.0,442.0,43.0,150.0,175.0,120.0,33.0,442.0,16.0,11.0,68.8,5.0,31.3,196.0,1045.0,434.0,12.0,8.0,4.0,16.0,8.0,191.0,33.0,1,0,0,16,12,4,19,19,15,0.0,0.0,0,60.0,20.0,12.0,62.5,1
2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,2,8,6,75.0,0.25,0.33,19.5,1.0,0,0,0.6,0.6,0.07,1.4,1.4,4,1,3,75.0,0,0.7,-0.3,0,0,0,0,7.0,23.0,30.4,31.0,8.0,58.1,45.5,7.0,71.4,51.6,15.0,0.0,0.0,0.0,7.7,189.0,318.0,59.4,3696.0,2098.0,83.0,117.0,70.9,70.0,101.0,69.3,31.0,80.0,38.8,1,0.2,0.3,4.0,25.0,3.0,2.0,17.0,318.0,269.0,47.0,14.0,0.0,3.0,12,20.0,4.0,1.0,1.0,0.0,189.0,2.0,8.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,8,7.0,2.0,0.0,3.0,15.0,20.0,12.0,9.0,3.0,6.0,14,23,20.0,0.0,32.0,422.0,61.0,173.0,148.0,103.0,19.0,422.0,10.0,3.0,30.0,7.0,70.0,179.0,779.0,319.0,8.0,7.0,6.0,20.0,3.0,188.0,17.0,1,0,0,16,10,2,12,14,8,0.0,0.0,0,50.0,18.0,14.0,56.3,1
2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,0,11,6,54.5,0.0,0.0,18.0,0.0,0,0,0.9,0.9,0.09,-0.9,-0.9,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,3.0,5.0,60.0,27.0,7.0,18.5,26.3,4.0,0.0,25.8,8.0,0.0,0.0,2.0,18.0,379.0,565.0,67.1,7257.0,2957.0,151.0,202.0,74.8,163.0,235.0,69.4,53.0,93.0,57.0,0,0.9,1.1,9.0,36.0,12.0,7.0,39.0,565.0,499.0,64.0,9.0,0.0,3.0,41,44.0,5.0,2.0,1.0,0.0,379.0,2.0,9.0,18.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10,6.0,6.0,4.0,6.0,10.0,60.0,4.0,18.0,3.0,15.0,13,29,8.0,1.0,62.0,684.0,35.0,170.0,294.0,224.0,33.0,684.0,5.0,1.0,20.0,4.0,80.0,322.0,1758.0,951.0,22.0,12.0,1.0,20.0,8.0,378.0,39.0,1,0,0,9,7,2,41,13,10,0.0,0.0,0,63.0,34.0,30.0,53.1,1
2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,0,19,2,10.5,0.0,0.0,21.2,0.0,0,0,0.9,0.9,0.05,-0.9,-0.9,2,0,2,100.0,1,0.3,0.3,0,0,0,0,6.0,11.0,54.5,30.0,1.0,36.7,34.9,2.0,0.0,13.5,5.0,1.0,20.0,0.0,7.0,296.0,465.0,63.7,5593.0,2200.0,113.0,153.0,73.9,127.0,181.0,70.2,45.0,89.0,50.6,0,0.6,1.0,12.0,25.0,15.0,5.0,43.0,465.0,406.0,57.0,11.0,1.0,0.0,31,37.0,6.0,0.0,6.0,0.0,296.0,2.0,11.0,27.0,23.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16,4.0,13.0,10.0,10.0,18.0,55.6,8.0,13.0,0.0,13.0,11,38,8.0,0.0,51.0,594.0,36.0,124.0,280.0,194.0,38.0,594.0,14.0,11.0,78.6,3.0,21.4,236.0,1453.0,786.0,18.0,12.0,5.0,23.0,19.0,292.0,42.0,2,0,0,16,10,2,31,11,16,0.0,0.0,0,76.0,35.0,30.0,53.8,1
2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,1,11,7,63.6,0.09,0.14,15.6,0.0,0,0,1.8,1.8,0.2,-0.8,-0.8,2,0,2,100.0,1,0.4,0.4,0,0,0,0,4.0,13.0,30.8,34.0,6.0,35.3,36.1,5.0,20.0,35.0,13.0,4.0,30.8,0.0,8.2,375.0,484.0,77.5,6992.0,2518.0,152.0,181.0,84.0,162.0,195.0,83.1,53.0,88.0,60.2,1,1.3,1.9,8.0,35.0,9.0,3.0,48.0,484.0,447.0,36.0,15.0,0.0,6.0,14,15.0,0.0,0.0,0.0,0.0,375.0,1.0,7.0,20.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,7,3.0,6.0,2.0,4.0,9.0,44.4,5.0,14.0,5.0,9.0,14,25,10.0,0.0,48.0,600.0,56.0,165.0,278.0,165.0,33.0,600.0,14.0,6.0,42.9,8.0,57.1,350.0,2162.0,1207.0,25.0,15.0,11.0,22.0,6.0,371.0,47.0,1,0,0,24,15,1,14,14,7,0.0,0.0,0,52.0,16.0,14.0,53.3,1
2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,2,15,7,46.7,0.13,0.29,14.1,1.0,0,0,2.6,2.6,0.18,-0.6,-0.6,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,4.0,20.0,20.0,26.0,7.0,57.7,42.0,8.0,62.5,50.8,11.0,2.0,18.2,0.0,6.3,250.0,381.0,65.6,4319.0,1979.0,104.0,139.0,74.8,95.0,130.0,73.1,32.0,79.0,40.5,1,2.1,2.3,10.0,12.0,9.0,3.0,20.0,381.0,327.0,53.0,13.0,0.0,1.0,16,21.0,9.0,5.0,0.0,0.0,250.0,1.0,8.0,25.0,15.0,5.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,16,13.0,14.0,1.0,16.0,25.0,64.0,9.0,7.0,2.0,5.0,16,44,18.0,0.0,37.0,504.0,61.0,173.0,206.0,131.0,29.0,504.0,18.0,9.0,50.0,9.0,50.0,173.0,1090.0,557.0,11.0,7.0,5.0,13.0,5.0,247.0,20.0,0,0,0,12,14,1,16,16,16,0.0,0.0,0,63.0,29.0,18.0,61.7,1
2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,1,10,4,40.0,0.0,0.0,16.9,1.0,1,1,2.1,1.3,0.13,-1.1,-1.3,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,4.0,8.0,50.0,18.0,6.0,33.3,35.7,9.0,22.2,28.8,11.0,4.0,36.4,3.0,15.3,347.0,489.0,71.0,6090.0,2890.0,146.0,183.0,79.8,152.0,194.0,78.4,32.0,74.0,43.2,0,1.3,0.8,8.0,26.0,9.0,3.0,41.0,489.0,439.0,48.0,8.0,1.0,1.0,18,27.0,2.0,1.0,1.0,0.0,347.0,2.0,14.0,19.0,15.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,4,5.0,1.0,3.0,4.0,10.0,40.0,6.0,10.0,3.0,7.0,4,13,18.0,0.0,58.0,588.0,55.0,197.0,271.0,123.0,19.0,587.0,13.0,8.0,61.5,5.0,38.5,317.0,1632.0,865.0,12.0,9.0,2.0,20.0,8.0,341.0,40.0,4,0,0,25,10,2,18,4,4,1.0,0.0,0,63.0,26.0,28.0,48.1,1
2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,3,9,5,55.6,0.33,0.6,16.0,0.0,0,0,1.6,1.6,0.18,1.4,1.4,4,2,2,75.0,0,1.5,-0.5,1,1,0,0,9.0,21.0,42.9,24.0,5.0,54.2,41.5,10.0,80.0,59.9,22.0,0.0,0.0,1.0,17.3,214.0,351.0,61.0,4121.0,2261.0,85.0,118.0,72.0,88.0,121.0,72.7,32.0,73.0,43.8,3,0.9,0.9,7.0,19.0,4.0,0.0,33.0,351.0,299.0,51.0,15.0,0.0,1.0,20,18.0,5.0,3.0,2.0,0.0,214.0,1.0,16.0,14.0,10.0,2.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,11,6.0,7.0,3.0,8.0,10.0,80.0,2.0,20.0,8.0,12.0,7,23,21.0,0.0,38.0,467.0,70.0,150.0,206.0,117.0,15.0,467.0,10.0,6.0,60.0,4.0,40.0,153.0,981.0,468.0,12.0,8.0,0.0,11.0,4.0,213.0,33.0,1,0,0,14,11,1,20,7,11,0.0,1.0,0,60.0,16.0,27.0,37.2,1
2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,1,14,5,35.7,0.07,0.2,17.4,0.0,0,0,1.7,1.7,0.13,-0.7,-0.7,3,0,3,100.0,1,0.4,0.4,0,0,0,0,8.0,19.0,42.1,18.0,4.0,55.6,43.6,11.0,81.8,60.9,30.0,0.0,0.0,0.0,7.7,224.0,381.0,58.8,3903.0,1789.0,96.0,132.0,72.7,97.0,145.0,66.9,20.0,66.0,30.3,0,1.4,0.4,10.0,22.0,3.0,1.0,30.0,381.0,335.0,44.0,7.0,1.0,1.0,16,21.0,4.0,3.0,1.0,0.0,224.0,2.0,13.0,24.0,19.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,11,9.0,8.0,0.0,8.0,12.0,66.7,4.0,20.0,8.0,12.0,18,35,38.0,0.0,35.0,543.0,80.0,207.0,237.0,103.0,13.0,543.0,11.0,9.0,81.8,2.0,18.2,198.0,1201.0,642.0,15.0,10.0,5.0,21.0,13.0,222.0,29.0,2,0,0,13,7,2,16,18,11,0.0,0.0,0,60.0,33.0,41.0,44.6,1
2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,2,6,3,50.0,0.33,0.67,19.3,1.0,0,0,0.9,0.9,0.15,1.1,1.1,4,1,3,75.0,0,1.1,0.1,0,0,0,0,3.0,21.0,14.3,24.0,6.0,66.7,49.7,14.0,35.7,33.6,17.0,2.0,11.8,0.0,4.0,164.0,294.0,55.8,3239.0,1564.0,58.0,87.0,66.7,69.0,100.0,69.0,26.0,75.0,34.7,1,0.7,0.5,3.0,17.0,2.0,0.0,19.0,294.0,232.0,60.0,15.0,0.0,2.0,9,27.0,2.0,0.0,1.0,0.0,164.0,2.0,14.0,10.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,22.0,14,15.0,4.0,3.0,5.0,21.0,23.8,16.0,14.0,5.0,9.0,9,31,26.0,1.0,30.0,407.0,79.0,201.0,118.0,93.0,14.0,407.0,11.0,8.0,72.7,3.0,27.3,183.0,951.0,416.0,11.0,5.0,3.0,23.0,7.0,159.0,18.0,3,0,0,12,14,2,9,9,14,0.0,0.0,0,54.0,18.0,21.0,46.2,1
2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,1,16,9,56.3,0.06,0.11,15.3,1.0,0,0,2.8,2.8,0.17,-1.8,-1.8,5,1,4,80.0,0,0.7,-0.3,0,0,0,0,2.0,5.0,40.0,22.0,5.0,13.6,24.6,4.0,50.0,32.0,7.0,3.0,42.9,1.0,8.2,407.0,535.0,76.1,7186.0,2882.0,188.0,219.0,85.8,158.0,193.0,81.9,48.0,83.0,57.8,0,1.5,1.1,8.0,36.0,8.0,3.0,43.0,535.0,477.0,56.0,13.0,2.0,2.0,25,31.0,6.0,1.0,4.0,0.0,407.0,2.0,15.0,24.0,11.0,6.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,8,6.0,6.0,2.0,6.0,8.0,75.0,2.0,15.0,0.0,15.0,10,24,6.0,0.0,56.0,630.0,34.0,165.0,316.0,154.0,22.0,630.0,16.0,11.0,68.8,5.0,31.3,416.0,2130.0,1124.0,12.0,15.0,2.0,19.0,10.0,403.0,43.0,2,0,0,18,13,2,25,10,8,0.0,0.0,0,61.0,15.0,18.0,45.5,1
